iter,mean_eval,pop_best_eval,median_eval,best_eval,worst_eval
236,-15.492607116699219,0.7822127342224121,-12.754469871520996,9.406206130981445,-2951.484375
237,-11.847402572631836,4.994621276855469,-13.312719345092773,9.406206130981445,-2951.484375
238,-11.049528121948242,3.77072811126709,-16.888851165771484,9.406206130981445,-2951.484375
239,-12.801939010620117,-0.9557802081108093,-13.250689506530762,9.406206130981445,-2951.484375
240,-13.219121932983398,-1.3987418413162231,-18.80887222290039,9.406206130981445,-2951.484375
241,-12.457613945007324,-0.525418758392334,-11.3681001663208,9.406206130981445,-2951.484375
242,-9.40502643585205,3.5760581493377686,-10.07805061340332,9.406206130981445,-2951.484375
243,-11.040082931518555,3.255157709121704,-15.039438247680664,9.406206130981445,-2951.484375
244,-12.2219877243042,3.0104715824127197,-15.900891304016113,9.406206130981445,-2951.484375
245,-11.007593154907227,4.180881023406982,-11.998940467834473,9.406206130981445,-2951.484375
246,-10.639313697814941,2.1391005516052246,-13.810711860656738,9.406206130981445,-2951.484375
247,-10.699226379394531,1.5001928806304932,-10.668294906616211,9.406206130981445,-2951.484375
248,-11.11754322052002,2.4124622344970703,-12.521454811096191,9.406206130981445,-2951.484375
249,-10.102201461791992,4.369342803955078,-10.257164001464844,9.406206130981445,-2951.484375
250,-10.029748916625977,0.9720883369445801,-9.406150817871094,9.406206130981445,-2951.484375
251,-12.145821571350098,-0.5234624147415161,-10.803071975708008,9.406206130981445,-2951.484375
252,-12.532388687133789,-0.7713751792907715,-12.634846687316895,9.406206130981445,-2951.484375
253,-10.264265060424805,6.725793361663818,-13.035046577453613,9.406206130981445,-2951.484375
254,-13.186381340026855,-1.8543987274169922,-17.502958297729492,9.406206130981445,-2951.484375
255,-9.685617446899414,3.5519678592681885,-7.822625637054443,9.406206130981445,-2951.484375
256,-11.543116569519043,0.9974413514137268,-12.467428207397461,9.406206130981445,-2951.484375
257,-10.177621841430664,2.2464182376861572,-10.077142715454102,9.406206130981445,-2951.484375
258,-12.682413101196289,2.463257312774658,-15.07756519317627,9.406206130981445,-2951.484375
259,-10.65060806274414,0.3344059884548187,-9.884530067443848,9.406206130981445,-2951.484375
260,-10.652137756347656,3.5263724327087402,-10.009156227111816,9.406206130981445,-2951.484375
261,-12.520906448364258,2.201005697250366,-16.641040802001953,9.406206130981445,-2951.484375
262,-12.598644256591797,4.631628036499023,-14.761390686035156,9.406206130981445,-2951.484375
263,-11.789837837219238,2.5940639972686768,-10.692285537719727,9.406206130981445,-2951.484375
264,-13.325831413269043,1.565025806427002,-15.192181587219238,9.406206130981445,-2951.484375
265,-11.148697853088379,-0.015538735315203667,-12.65811538696289,9.406206130981445,-2951.484375
266,-13.815282821655273,-0.46560701727867126,-12.471151351928711,9.406206130981445,-2951.484375
267,-12.131545066833496,0.07427918910980225,-9.236360549926758,9.406206130981445,-2951.484375
268,-12.64289665222168,6.345907211303711,-15.751132011413574,9.406206130981445,-2951.484375
269,-11.771871566772461,3.935811758041382,-13.6842622756958,9.406206130981445,-2951.484375
270,-12.480460166931152,4.347167491912842,-15.270796775817871,9.406206130981445,-2951.484375
271,-15.985322952270508,0.25007620453834534,-16.68730926513672,9.406206130981445,-2951.484375
272,-16.931215286254883,0.2559981942176819,-19.09576416015625,9.406206130981445,-2951.484375
273,-17.38998031616211,3.2317562103271484,-19.175310134887695,9.406206130981445,-2951.484375
274,-14.679306030273438,5.939731597900391,-13.912738800048828,9.406206130981445,-2951.484375
275,-13.371713638305664,6.756206512451172,-9.61691665649414,9.406206130981445,-2951.484375
276,-24.234554290771484,1.1918338537216187,-28.97595977783203,9.406206130981445,-2951.484375
277,-19.345855712890625,1.3744525909423828,-20.644325256347656,9.406206130981445,-2951.484375
278,-20.55169105529785,1.687851905822754,-25.455514907836914,9.406206130981445,-2951.484375
279,-21.816295623779297,3.256636381149292,-23.810081481933594,9.406206130981445,-2951.484375
280,-23.060380935668945,2.581742525100708,-25.71405792236328,9.406206130981445,-2951.484375
281,-21.43329620361328,-0.33026936650276184,-19.902694702148438,9.406206130981445,-2951.484375
282,-19.98286247253418,4.554693698883057,-19.00274085998535,9.406206130981445,-2951.484375
283,-18.58119010925293,3.6046290397644043,-23.061988830566406,9.406206130981445,-2951.484375
284,-19.87590789794922,5.996264457702637,-23.304452896118164,9.406206130981445,-2951.484375
285,-18.55276870727539,1.6438876390457153,-16.40716552734375,9.406206130981445,-2951.484375
286,-16.221332550048828,4.69688081741333,-16.16421890258789,9.406206130981445,-2951.484375
287,-17.956684112548828,0.03691045194864273,-19.648378372192383,9.406206130981445,-2951.484375
288,-19.92154884338379,-3.9605746269226074,-20.141101837158203,9.406206130981445,-2951.484375
289,-22.509384155273438,0.7536256909370422,-20.514707565307617,9.406206130981445,-2951.484375
290,-22.09305191040039,4.342693328857422,-22.39067840576172,9.406206130981445,-2951.484375
291,-24.614757537841797,1.0072816610336304,-26.12228775024414,9.406206130981445,-2951.484375
292,-24.72165870666504,1.6127722263336182,-26.610952377319336,9.406206130981445,-2951.484375
293,-22.82146453857422,3.9006452560424805,-26.70180892944336,9.406206130981445,-2951.484375
294,-23.336872100830078,1.004181146621704,-30.06315040588379,9.406206130981445,-2951.484375
